Invoice ID,Branch,City,Customer type,Gender,Product line, Unit price ,Quantity, Tax 5% ,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.88,102,3/13/2019,12:47:00 PM,Ewallet,97.52,4.76,4.88,6.8
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,38.46,808,3/17/2019,7:53:00 PM,Ewallet,769.2,4.76,38.46,5.6
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.92,439,2/21/2019,10:26:00 AM,Cash,418.3,4.76,20.92,7.2
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.16,486,2/7/2019,3:06:00 PM,Cash,463.28,4.76,23.16,8.1
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.12,486,3/2/2019,4:35:00 PM,Credit card,462.45,4.76,23.12,8.6
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.1,149,3/6/2019,8:57:00 PM,Cash,141.9,4.76,7.1,9.4
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,15.14,318,2/6/2019,3:16:00 PM,Credit card,302.7,4.76,15.14,8.9
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,39.66,833,1/28/2019,5:47:00 PM,Credit card,793.28,4.76,39.66,4.2
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.26,446,1/18/2019,4:23:00 PM,Ewallet,425.18,4.76,21.26,5
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.18,298,2/5/2019,10:17:00 AM,Cash,283.62,4.76,14.18,8.8
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629,3/2/2019,1:50:00 PM,Cash,599.2,4.76,29.96,5.3
146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9,15.77,331,2/9/2019,7:17:00 PM,Ewallet,315.36,4.76,15.77,4.6
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.18,424,1/14/2019,2:00:00 PM,Credit card,403.56,4.76,20.18,7.5
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.19,193,2/9/2019,12:02:00 PM,Ewallet,183.88,4.76,9.19,5.1
595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,5,6.93,146,3/26/2019,8:21:00 PM,Credit card,138.65,4.76,6.93,4.2
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7,4.04,85,1/28/2019,5:35:00 PM,Cash,80.71,4.76,4.04,8.1
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.83,122,2/14/2019,12:42:00 PM,Ewallet,116.64,4.76,5.83,6
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.68,329,3/24/2019,5:56:00 PM,Cash,313.52,4.76,15.68,7.9
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.31,888,2/9/2019,6:58:00 PM,Credit card,846.1,4.76,42.31,8.8
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435,3/24/2019,2:08:00 PM,Credit card,414.4,4.76,20.72,6.6
186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2,7.95,167,3/27/2019,4:30:00 PM,Ewallet,159.08,4.76,7.95,6.2
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.51,515,1/27/2019,10:44:00 AM,Credit card,490.1,4.76,24.51,4.2
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3,4.37,92,3/27/2019,8:29:00 PM,Credit card,87.45,4.76,4.37,7.3
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.23,236,1/19/2019,11:43:00 AM,Ewallet,224.52,4.76,11.23,8.6
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.25,782,2/7/2019,10:09:00 AM,Cash,744.96,4.76,37.25,6.8
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8,20.54,431,1/31/2019,10:00:00 AM,Ewallet,410.72,4.76,20.54,7.6
459-45-2396,A,Yangon,Member,Female,Food and beverages,99.6,3,14.94,314,2/25/2019,6:45:00 PM,Cash,298.8,4.76,14.94,5.8
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.65,224,2/2/2019,12:40:00 PM,Cash,212.94,4.76,10.65,4.1
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.14,45,3/14/2019,3:36:00 PM,Credit card,42.85,4.76,2.14,9.3
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4,18.93,398,3/11/2019,12:04:00 PM,Cash,378.68,4.76,18.93,6.8
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.35,217,2/22/2019,11:26:00 AM,Ewallet,206.91,4.76,10.35,8.7
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,3.94,83,3/2/2019,12:36:00 PM,Ewallet,78.78,4.76,3.94,6.3
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.11,338,3/10/2019,3:06:00 PM,Credit card,322.11,4.76,16.11,5.1
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.91,103,2/8/2019,10:58:00 AM,Cash,98.22,4.76,4.91,7
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.27,27,2/22/2019,12:10:00 PM,Credit card,25.46,4.76,1.27,5.2
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.1,611,1/10/2019,10:31:00 AM,Credit card,581.98,4.76,29.1,6.6
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.57,222,3/14/2019,1:49:00 PM,Ewallet,211.32,4.76,10.57,6.5
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.76,58,1/10/2019,11:10:00 AM,Ewallet,55.12,4.76,2.76,9
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1,4.42,93,2/15/2019,5:38:00 PM,Credit card,88.31,4.76,4.42,5.2
397-25-8725,A,Yangon,Member,Female,Health and beauty,39.62,9,17.83,374,1/13/2019,5:54:00 PM,Credit card,356.58,4.76,17.83,6.8
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.71,834,2/15/2019,8:51:00 PM,Credit card,794.25,4.76,39.71,7.6
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,2.53,53,3/2/2019,7:26:00 PM,Ewallet,50.62,4.76,2.53,7.2
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.98,630,3/24/2019,1:33:00 PM,Ewallet,599.52,4.76,29.98,7.1
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.34,175,2/2/2019,2:05:00 PM,Credit card,166.7,4.76,8.34,9.5
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,782,2/27/2019,11:40:00 AM,Ewallet,744.4,4.76,37.22,5.1
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.43,471,1/20/2019,12:27:00 PM,Ewallet,448.56,4.76,22.43,7.6
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.95,398,1/3/2019,8:24:00 PM,Ewallet,378.9,4.76,18.95,9.8
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.86,270,1/24/2019,8:59:00 PM,Ewallet,257.16,4.76,12.86,5.1
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.61,580,1/5/2019,7:48:00 PM,Ewallet,552.23,4.76,27.61,7.5
361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,470,3/30/2019,10:18:00 AM,Cash,447.4,4.76,22.37,7.4
131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3,13.81,290,2/17/2019,4:27:00 PM,Cash,276.27,4.76,13.81,4.2
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.19,361,3/21/2019,5:04:00 PM,Ewallet,343.74,4.76,17.19,5.9
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,13.3,279,3/2/2019,6:14:00 PM,Ewallet,266.08,4.76,13.3,6.9
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.92,943,3/27/2019,10:43:00 AM,Cash,898.38,4.76,44.92,6.6
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,480,1/19/2019,7:30:00 PM,Ewallet,456.8,4.76,22.84,5.7
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5,12.7,267,2/19/2019,2:53:00 PM,Credit card,253.95,4.76,12.7,5.3
333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7,3.53,74,3/28/2019,8:14:00 PM,Cash,70.56,4.76,3.53,4.2
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.88,7,32.86,690,1/5/2019,11:51:00 AM,Credit card,657.16,4.76,32.86,7.3
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.43,177,3/26/2019,2:13:00 PM,Credit card,168.5,4.76,8.43,5.3
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,2.69,56,2/3/2019,8:13:00 PM,Ewallet,53.78,4.76,2.69,4.7
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.95,188,2/6/2019,6:44:00 PM,Ewallet,179.05,4.76,8.95,7.9
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8,10.57,222,2/24/2019,2:26:00 PM,Ewallet,211.44,4.76,10.57,8.9
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3,5.99,126,2/21/2019,12:40:00 PM,Ewallet,119.73,4.76,5.99,9.3
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.9,3,3.29,69,1/9/2019,6:43:00 PM,Ewallet,65.7,4.76,3.29,4.7
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,264,2/25/2019,1:22:00 PM,Ewallet,251.4,4.76,12.57,8.7
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.21,88,1/13/2019,1:58:00 PM,Cash,84.16,4.76,4.21,7.6
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.77,415,2/9/2019,11:45:00 AM,Cash,395.46,4.76,19.77,5.7
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7,14.9,313,1/6/2019,11:51:00 AM,Cash,297.99,4.76,14.9,6.8
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.72,477,1/10/2019,5:16:00 PM,Cash,454.41,4.76,22.72,5.4
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.81,290,2/7/2019,3:55:00 PM,Cash,276.12,4.76,13.81,7.1
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,166,1/9/2019,12:07:00 PM,Cash,158,4.76,7.9,7.8
384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9,44.4,932,2/19/2019,3:07:00 PM,Cash,887.94,4.76,44.4,8.4
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.6,97,3/18/2019,3:29:00 PM,Cash,91.98,4.76,4.6,9.8
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2,2.09,44,2/5/2019,6:45:00 PM,Cash,41.78,4.76,2.09,9.8
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,1,0.78,16,3/19/2019,3:23:00 PM,Credit card,15.5,4.76,0.78,7.4
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.52,305,3/30/2019,8:37:00 PM,Cash,290.46,4.76,14.52,6.7
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2,3.33,70,1/26/2019,2:41:00 PM,Credit card,66.66,4.76,3.33,6.4
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.83,80,3/2/2019,6:18:00 PM,Credit card,76.54,4.76,3.83,5.8
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.99,315,3/4/2019,3:27:00 PM,Ewallet,299.7,4.76,14.99,7.2
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81.01,3,12.15,255,1/13/2019,12:55:00 PM,Credit card,243.03,4.76,12.15,9.3
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.8,3,2.37,50,3/25/2019,6:02:00 PM,Cash,47.4,4.76,2.37,9.5
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5,8.62,181,3/11/2019,7:44:00 PM,Credit card,172.45,4.76,8.62,9
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10,42.32,889,1/1/2019,11:36:00 AM,Credit card,846.3,4.76,42.32,9
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.92,271,2/10/2019,1:51:00 PM,Ewallet,258.37,4.76,12.92,6.7
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.48,640,1/26/2019,3:17:00 PM,Cash,609.56,4.76,30.48,5.5
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3,12.01,252,2/11/2019,3:29:00 PM,Cash,240.24,4.76,12.01,5.4
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.61,181,2/7/2019,5:59:00 PM,Cash,172.26,4.76,8.61,8.2
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,4.99,105,3/6/2019,11:55:00 AM,Credit card,99.84,4.76,4.99,7
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4,14.93,314,3/4/2019,10:39:00 AM,Cash,298.64,4.76,14.93,8.5
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,168,2/26/2019,3:10:00 PM,Ewallet,159.6,4.76,7.98,4.9
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.27,27,3/10/2019,6:10:00 PM,Credit card,25.45,4.76,1.27,5.1
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1,3.39,71,2/4/2019,8:43:00 PM,Credit card,67.77,4.76,3.39,6.5
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.92,250,1/19/2019,12:46:00 PM,Cash,238.36,4.76,11.92,9.8
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,244,1/23/2019,5:44:00 PM,Cash,232.6,4.76,11.63,8.4
139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9,43.87,921,3/14/2019,2:19:00 PM,Ewallet,877.32,4.76,43.87,7.4
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.99,735,1/23/2019,10:33:00 AM,Cash,699.72,4.76,34.99,6.1
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.73,708,1/9/2019,11:40:00 AM,Cash,674.59,4.76,33.73,6
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.93,334,2/7/2019,7:30:00 PM,Ewallet,318.55,4.76,15.93,8.5
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,1.48,31,2/18/2019,2:42:00 PM,Ewallet,29.52,4.76,1.48,4.3
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62,8,24.8,521,1/3/2019,7:08:00 PM,Credit card,496,4.76,24.8,6.2
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,865,3/29/2019,7:12:00 PM,Ewallet,823.4,4.76,41.17,4.3
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8,30.15,633,1/28/2019,3:46:00 PM,Credit card,602.96,4.76,30.15,8.4
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,297,3/22/2019,7:06:00 PM,Credit card,282.8,4.76,14.14,4.5
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10,38.3,804,1/24/2019,6:10:00 PM,Ewallet,766,4.76,38.3,6
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,5.8,122,3/10/2019,8:46:00 PM,Ewallet,116.06,4.76,5.8,8.8
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.75,184,2/22/2019,6:35:00 PM,Ewallet,174.9,4.76,8.75,6.6
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.05,64,2/18/2019,11:40:00 AM,Ewallet,60.95,4.76,3.05,5.9
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.02,42,1/29/2019,1:46:00 PM,Ewallet,40.35,4.76,2.02,6.2
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022,3/2/2019,5:16:00 PM,Ewallet,973.8,4.76,48.69,4.4
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,1.59,33,2/9/2019,1:22:00 PM,Cash,31.84,4.76,1.59,7.7
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1,3.29,69,2/22/2019,3:33:00 PM,Cash,65.82,4.76,3.29,4.1
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,30.92,649,2/18/2019,1:28:00 PM,Cash,618.38,4.76,30.92,6.6
